video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified
7328672125441658117,2024-01-27T02:10:53,6.0,US,"when you see cute guy in public, when u see guy in public, people being cute, elsarca song",479600.0,7373.0,6081.0,5000000.0,🫣,False,,elsarca,Elsarca,,,,,,False
7326611895509585185,2024-01-21T12:56:09,18.0,GB,"Eggs, Ghanaian Food, Cracking Egg, Egg Breakfast, Boiling Eggs, Eggs For Breakfast, rotten egg, Fried Egg, Egg With Feathers In It, peeling egg",36700.0,722.0,797.0,204800.0,Sad story 💔 #ghanatiktok🇬🇭 #ghana #egg #emichael_ ,False,,e.michael_,Michael,,,,,,False
7324765984139644192,2024-01-16T13:33:06,178.0,IT,"ateez mama 2023, Ateez, treasure, idols reaction to ateez, bounce ateez, seventeen reaction to ateez, treasure mama 2023, San ATEEZ, yoshi bounce ateez, treasure reaction ateez",449200.0,886.0,1230.0,3000000.0,TREASURE ZB1 reaction to ATEEZ - Bouncy🔥 #ateez_official_ #ateez #atiny #treasure_yg #teume #zerobaseone #zb1 #awardshow #kpopreaction #mama2023 #jaehyunsocks ,False,,jaehyunsocks_2,:),,,,,,False
7329768535524429102,2024-01-30T01:05:45,28.0,US,,33800.0,339.0,103.0,284500.0,dc: @50ShadesOfShayy: 🤣🤣 ,False,,kylaa134,kyla robinson,,,,,,False
7338541911629745414,2024-02-22T16:30:41,11.0,NG,,920.0,8.0,12.0,5966.0,Do it first your body go tell you😭😂#fyppppppppppppppppppppppp #viral #fypシ #relatable #fyp #law #bazeuniversity ,False,,itz_queenbel,Queenbel🤧,,,,,,False
7340017315729214726,2024-02-26T15:56:00,0.0,TR,,10.0,0.0,0.0,172.0,caldin benden  #kesfet #kesfetteyiz #kesfetbeniöneçıkart #kesfett #fyp #fyppppppppppppppppppppppp #fypシ #spotify #muzik #ilyasyalcintas ,False,,yapayalnizkaldimhayatbok,yapayalnizkaldimhayatbok,,,,,,False
7326252390619909419,2024-01-20T13:41:38,27.0,US,"Morning Routine, Morning Routine Videos, Good Morning Videos, Good Morning, early morning routine, Morning Vibes, Aesthetic Morning Routine, Slow Morning Routine, 8 Am Morning Routine, 6:00 Am Morning Routine",34600.0,78.0,762.0,303300.0,"We’re having a pretty girl good morning, how bout YOU??  #goodmorningprettygirls #morningroutine #morningritual ",False,,mrvaughntrainor,Mrvaughntrainor,,,,,,True
7337956515376155937,2024-02-21T02:39:18,0.0,GB,,118.0,0.0,2.0,4566.0,Dumpa#fyp#songoftheday#viral#illblu#m24#unknownT#foryou#foryoupage#anthemoftheday ,False,,anthem.of.the.day,anthem.of.the.day,,,,,,False
7339938632880442657,2024-02-26T10:50:41,5.0,GB,"Fashion Dresses, murci dress, Mini Dresses, Mini Dress Outfits, Black Mini Dress, Murci Dress Ideas, Black Dress, Mini Dresses Ideas, Mini Dress Outfit Ideas, mini white dress",1850.0,6.0,47.0,13900.0,🍷 #dress #murci #fashion #mini ,False,,.jadelara,Jadé Lara,,,,,,False
7339677094655315232,2024-02-25T17:55:53,28.0,GB,"jada kingdom, teyana taylor, Shenseea, megan thee stallion, teyana taylor concert, jada kingdom on stage, jada kingdom stage with man, sza concert, Omah lay, shenseea concert",1400000.0,4438.0,6413.0,9800000.0,With this omah lay situation i’m just saving my homegirls from embarrazzment😭🙏🏾,False,,ese,Esé,,,,,,False
7335548459828956422,2024-02-14T14:54:35,9.0,GH,,8156.0,7.0,73.0,112100.0,Invite me out and see drip 🤣 #iam_almed #CapCut  ,False,,iam_almed,ALMED ©,,,,,,False
7322042746565332226,2024-01-09T05:25:37,21.0,AU,,1909.0,136.0,40.0,40600.0,"What we ordered: Iced Uji matcha latte* $7 ✅✅ Iced Shizuoka Hojicha latte $7 ✅ *matcha latte is on the sweeter end, so if you prefer your matcha stronger/more bitter you might not like it. 📍 Edition Roasters, Haymarket (✅✅ means I'd 100% order it again, ✅ means it's good to try, no tick means I'd be happy not to order it) #sydneyfood #sydneyfoodie #sydneydrinks #matchalatte #icedmatchalatte #sydneycafe iced matcha latte in Sydney cafe ",False,,sydneyfoodboy,SYDNEY FOOD BOY,,,,,,False
7327699998114663713,2024-01-24T11:18:31,23.0,NO,,8104.0,79.0,252.0,99900.0,One time for #🇸🇩 #foryou #foryoupage #tony_dancer1 ,False,,tony_dancer1,Tony_dancer,,,,,,False
7336647872743623968,2024-02-17T14:00:52,56.0,BE,"dystinct, la dystinct lyrics, dystinct concert, la dystinct song, la by dystinct, concert, Concert Performance, concert events, Live Nation Concerts, Business - Dystinct",307700.0,11200.0,1629.0,2700000.0,LA // Dystinct World Tour // 14.02.2024  #dystinct #brussels #belgium #concert #dimamaghrib #la #layali ,False,,rabiaatours,Rabiaa Tours,,,,,,False
7339675479697378593,2024-02-25T17:49:39,52.0,GB,,408.0,2.0,9.0,3093.0,Training 🕺🏾… #azonto #ghanatiktok🇬🇭 #fy #emichael_ ,False,,e.michael_,Michael,,,,,,False
7323630979938094343,2024-01-13T12:08:43,18.0,NG,,12100.0,10.0,57.0,94900.0,Taliban challenge w @〽️Curly Hair Kid 🧑🏻‍🦱  @Ocean 🌊   #foryoupage #abujalife #mixed ,False,,katysice,Katysicee,,,,,,False
7340038522159500550,2024-02-26T17:18:17,19.0,CA,,174.0,1.0,13.0,1542.0,Imagining myself on a sunny beach rn😩💇🏽‍♀️🏝️ #toronto #torontotiktok #foryou #fulanibraids ,False,,sel4evr,SEL4EVR,,,,,,False
7339225313697680673,2024-02-24T12:42:41,0.0,GB,"Anne Boleyn, Matoaka, Matoaka Real Story, Marilyn Monroe, anne boleyn explained, who is anne boleyn, queen anne boleyn, The Tudors Anne Boleyn, Marilyn Monroe Movies, Anne Boleyn Queen Of England",544800.0,492.0,1301.0,4300000.0,#horrifying #scary#thetudors#anneboleyn#WWI#catherineparr #marilynmonroe#joanofarc#princesinthetower #matoaka #history#historytok#fyp#fypシ ,False,,history.girlie,history girlie 💋,,,,,,False
7338517559706127621,2024-02-22T14:56:10,8.0,US,if something is small its itsy bitsy,15400.0,226.0,197.0,73200.0,Sorry? 😭IG:joshien_ #fyp#joshien #viral#funny#nigeria#usa ,False,,joshua_nuka,joshua_nuka,,,,,,False
7339983546863357214,2024-02-26T13:45:08,67.0,US,"niqueyv, Niqueyv And Castro, castro, dominican girl, dominican, castro and doris, castro and his wife, niqueyv and castro kiss, girls all over the world, Dominican Songs",87200.0,121.0,193.0,685100.0,Bros tryna D1E! #fyp #viral #girls #latina  #trending #castro #dominican ,False,,castroirl,Castro Plug 🔌,,,,,,False
7337062290296016160,2024-02-18T16:49:04,0.0,NL,,594.0,5.0,0.0,9909.0,#miniskirt #miniskirtoutfit #miniskirtoutfits #miniskirtstyle  #aliexpres #fashiontok #aliexpressfinds #twopieceset #baddieoutfits #aliexpressfinds2024 #aliexpresshaul #musthave @AliExpres@AliExpress ,False,,hotgirlsdontgatek33p,hotgirlsdontgatek33p,,,,,,False
7334636956724301088,2024-02-12T03:57:36,0.0,AT,,504.0,8.0,1.0,5724.0,Afcon Ivory coast  Côte d'Ivoire Pretty Beauty Fine  Champions  #afcon #icorycoast #cotedivoire #champions #fine #beauty #pretty #foryoupage #fyp #foryou #fy #viraltiktok,False,,goodlooksaddicts,Goodlooksaddicts,,,,,,False
7337064338378804486,2024-02-18T16:56:56,18.0,GH,,42600.0,4125.0,1151.0,450400.0,We begg the Government the sun is too much 😂#fypシ #fyp #trend #fyppppppppppppppppppppppp #@Gilbert #ghanatiktok🇬🇭 #ghanatiktok #funny #trending ,False,,freshprince.0,Fresh Prince 🤴,,,,,,False
7333287967517216046,2024-02-08T12:43:21,7.0,US,"Designer Bag, balenciaga bag, YSL Bag, Bag, gucci bags, Balenciaga, Bottega Bag, gucci, luxury bag, School Bag",72500.0,316.0,227.0,498300.0,Absolutely not! #ysl #balenciaga #gucci #bottega ,False,,sallydatgirll,𝐒𝐚𝐥𝐥𝐲𝐃,,,,,,False
7339528680030522629,2024-02-25T08:19:50,12.0,GH,"funny tiktok videos, deaf translator at comedy, Morning Prayers, Amapiano Prayer, African Comedy, Food Videos On Tiktok, morning blessings prayers, prayers daily",54100.0,1252.0,1653.0,949600.0,Michael is #Praying on his food  ##foryou #Michael #foryoupage #ghanatiktok = #ghanacomedy #trend #fyp #funny #viral #viralvideo #trending   #officialdeaf,False,,michael_wofajoe,Micheal_Wofa Joe🤣😂🤣,,,,,,False
7336350863293828357,2024-02-16T18:48:20,0.0,GH,,401.0,1.0,27.0,2712.0,Dress up and look pretty once in a while🤭😘❤️ #fyp #drafts #fypシ ,False,,_cindaa,Lucy💫,,,,,,False
7339332989429615878,2024-02-24T19:40:28,0.0,GH,,133.0,1.0,1.0,1750.0,#raven_lazo ,False,,raven_lazo,raven_lazo🤍,,,,,,False
7332369947986808069,2024-02-06T01:20:20,15.0,NG,,14800.0,180.0,64.0,101800.0,,False,,tosynes111,Tosyne🌸,,,,,,False
7339492169020886278,2024-02-25T05:58:09,0.0,ZA,"no wahala means, leeonteen, Girlhood Movie, childhood friends to love",396300.0,4858.0,4484.0,2700000.0,My friends always do this bc im that friend 😝 #leeonteen #girlhood ,False,,leeonteen,Leontine,,,,,,False
7336935609887460614,2024-02-18T08:37:24,6.0,GB,,6218.0,4.0,41.0,61700.0,#duet with @Daughter of Adepa-Kay🌎🔥 #Tutorial  my bby gal is giving 10/10 #trending #ghanatiktok🇬🇭 ,False,,adepahmavis,Adepah brown,,,,,,False
7332913573288611078,2024-02-07T12:29:52,13.0,ZA,,7461.0,75.0,21.0,95100.0,#mpurampura #zuma  #amapianobyrobs #amapianomixbyrobs ,False,,amapiano2024byrobs,amapiano2024byrobs,,,,,,False
7323744204646141215,2024-01-13T19:28:33,102.0,US,"Roller Skating, skating, skating backwards, roller skating backwards, how do you skate backwards, roller skating fail, how to skate, skating backwards black girl with her man, Ice Skating, the hensley family",1700000.0,214900.0,39700.0,9800000.0,I FAWKEN HATE THESE SEXY BITCHES THAT CAN SKATE 😒😑😂💀 I NEED A FULL REFUND OF MY SKATES IMMEDIATELY 💀 #IMOK #yourstrulythehensleys #expectationshavebeengiven DOWNBAD #skatingtiktok #backwardsskating #sk8 #fyp #IMDONE ,False,,yourstruly_thehensleys,The Hensley Family,,,,,,False
7339285337153457454,2024-02-24T16:36:03,9.0,US,"foreigner trend 2020, foreigner girl, foreigner, Foreigner - I Want To Know What Love Is, Foreigner Band, jonnietoo hey there",288500.0,1278.0,783.0,1500000.0,,False,,jonnietoo,jon,,,,,,False
7338458216973503776,2024-02-22T11:05:56,47.0,FR,"Bollywood, india, Bollywood Song, indian song, Indian Classical Edits",59800.0,927.0,584.0,743800.0,@nindu_selva on 🔥🔥🔥 Semi-final 2vs2 Bharatanatyam DJ: @dj_rajah @dj_nkmusic_  📹  @digital_performers #Indiandance #indiandancer #indianclassicaldance #rajinikanth #arrahman #Dancecompetition #dancebattle #indianwomen #Bollywood #bhangra #Kuthu #viralreels ,False,,bbbkbattle,BBBK,,,,,,False
7339974479910554922,2024-02-26T13:09:56,16.0,US,"jive turkey, Undercover Brother, turkey, Turkey Country, Turkey Travel, Turkey Vacation, turkey trot, turkey throwing it, Turkey Travel Destinations, turkey cooking",91500.0,996.0,1308.0,384400.0,Jive Turkey,False,,lavelledontae,VelleTV,,,,,,False
7334928949832797486,2024-02-12T22:50:57,43.0,US,,39200.0,88.0,754.0,241100.0,We lit😂😂🔥#ygwavy0 ,False,,ygwavy0,BIG YG 🌍🚶🏾,,,,,,False
7322247084852333866,2024-01-09T18:38:47,90.0,US,"amelia earhart ahs, Teacher TikTok, TeacherTok, teachers of tiktok, Teacher Life, Rating Outfits, student teacher, teacher teaching, Teacher Clothes, TikTok Teacher Classroom",218900.0,2884.0,3436.0,1200000.0,"lmao nah, they was practicing their comebacks over the break or something cause they cooked me 😂. They won this round.  #fyp #teachersoftiktok #teacherlife ",False,,artnyethescienceguy,Mr. J,,,,,,False
7339114562244988193,2024-02-24T05:32:56,0.0,GB,Southafrica,9046.0,38.0,60.0,77800.0,#foryoupage #fyp #foryou #bloodandwater #netflix #southafrica #relatable ,False,,livelaughlov3nessa,nessa🤯🤯,,,,,,False
7329975375902100778,2024-01-30T14:29:02,20.0,US,,273800.0,6284.0,983.0,4600000.0,Chris Brown- Under The Influence ❤️‍🩹🤪 #chrisbrown #mercifullyrics #fypシ  #relatable ,False,,mercifullyrics,Merciful Lyrics,,,,,,False
7339980461839617323,2024-02-26T13:33:12,77.0,US,"Wendy Williams Young, wendy william, red velvet wendy, Wendy Williams In The 90s, wendy's, Wendy Williams Edits, Wendy Williams Burps And Farts, wendy williams passing out, wendy williams funny moments, Wendy Williams Iconic Moments",19500.0,978.0,671.0,302800.0,#Wendywilliams #fyp ,False,,fammtvx,FAMMTVX,,,,,,False
7337520472193633541,2024-02-19T22:26:59,15.0,CA,"Vybz Kartel, song, party songs, When You Hear This Song At A Party, shorty party song, Vybz Kartel Songs, Party Edits, party rock anthem song, original.don, jamaican songs",103900.0,505.0,309.0,501900.0,,False,,original.don,Donae,,,,,,True
7333024617403026689,2024-02-07T19:40:59,5.0,AU,"couple, Cuddling, cuddles couples, Couple TikTok, couples video, Couples Of TikTok, couples cuddle tiktok, Couples Sleeping, cute couple, Cute Couple Moments",6911.0,153.0,25.0,48100.0,I close my eyes for 1 second and then we’re waking up in the afternoon 😩😅🥹  #couples #fypage #relatable ,False,,zos_life,Zo 🧚🏾‍♀️,,,,,,False
7317369453124046122,2023-12-27T15:10:48,28.0,US,"the joy of the lord is my strength song, joy of the lord is my strength, jesus, mom with dementia and daughter and baby greys, mom with dementia and daughter and baby greys anatomy, Dementia Funny Videos, bruce willis dementia",236500.0,4055.0,9376.0,2500000.0,"Seeing beyond my circumstances… The JOY of the Lord is my strength.  Mommy was crying, and I put her in my lap and started rocking her. She calmed down right away. There is no right or wrong way to walk this journey. I’m doing it the best way I know how, and that’s through honoring my mom. While the days may be long and hard, my eyes are always focused on the end. As each stage creeps in, I’m reminded of how the tables have turned, and I have become what I once needed from her comfort, safety, patience, provision, and, most importantly, love. I watched Mommy take care of so many others, and as I hold her in this state, it is a gentle reminder that it’s her time. And every day, I pray that God will give me the endurance to continue to run this race well until the end. May I serve and honor her well, so at the end of the day, I can honor Him.  Life isn’t easy and, at times, unfair, but while I’m able, I will do the work with joy as I lean on the Lord for strength.  Whatever stage you’re in (caregiving and life), may you be filled with joy, peace, and love this holiday season. Keep your eyes on the most incredible gift this season has to offer. #Jesus 🎁🤞🏾🩷 #alz #UntilAllHaveHeard #dementia #care #caregiver #caregiverawareness #alzheimersfight #dementiaawareness ",False,,iamgertrudejordan,Gertrude Jordan,,,,,,False
7339539430551670048,2024-02-25T09:01:36,64.0,GB,"sugar rush bibi, Bibi Edit, bibi kpop idol, Fancams Kpop, sugar rush bibi studio choom, bibi kissing her fan, Bibi Underboot Shirt, Bibi Speaking English, European Club Dance Bibi, Bibi And Hyolyn Edits",155300.0,512.0,540.0,725900.0,#bibi #비비 #sugarrush #fancam #kep1bts ,False,,kep1bts,kep1bts ✩,,,,,,False
7338473998449151238,2024-02-22T12:07:06,15.0,ZA,,14900.0,161.0,21.0,119100.0,Superstar mpura. Road to 300k. #mpurampura #amapianobyrobs #amapianomixbyrobs ,False,,amapiano2024byrobs,amapiano2024byrobs,,,,,,False
7331846052649143594,2024-02-04T15:27:45,0.0,US,"brandy melville, Clothes, Clothes Haul, Brandy Outfits, outfit haul, Brandy Melville Tiktok, Scarf Outfits, Clothes Brand, Brandy Try On Haul, Brandy Melville Dress",11000.0,30.0,32.0,111900.0,idk why we got scarfs when the groundhogs said spring is coming early #brandymelville #brandymelvillehaul #brandyworker #haul #fyp #shoppinghaul #whatsnew #brandymelvilleemployee #brandymelvilleoutfits #brandystore #brandyclothes ,False,,brandyarchive,brandy archive,,,,,,False
7334753962756803845,2024-02-12T11:31:30,9.0,CA,,3883.0,22.0,171.0,34000.0,I never supported this tbh!😒 #afcon2023 #nigeriantiktok🇳🇬 #fypシ゚viral #foryou #foryoupage #relatable #fyp #,False,,idhanyel,Dhänÿeł💫,,,,,,False
7339729853811543342,2024-02-25T21:20:55,10.0,US,"Liquid Iron, vitamin d, Magnesium, Smile, Iron Supplement, Liquid Vitamins, Magnesium Supplement, Good Vitamin D, Vitamin D Benefits, Vitamin Super D",32600.0,1106.0,1123.0,226600.0,All I do is smile for no apparent reason. 🤣 #fyp #anxiety #anxietyrelief #girlmath #happy #idontcare #stressball #life ,False,,curibcontent,CuriBContent,,,,,,False
7340018327122693418,2024-02-26T16:00:05,0.0,US,"Daniel Kaluuya, black panter, Pinterest, Daniel Kaluuya Edits, Black Panther Suit, black panther trend, Nakia Black Panther, Daniel Kaluuya Stare Down Scene",1527.0,2.0,27.0,14900.0,i just discovered these blessed photos. THANK YOU GUYS FOR 74K OMGG                                                                                            #danielkaluuya #danaigurira #lupitanyongo #blackpanther #pinterestdump #blackisbeautiful ,False,,mp3.qu33n,⋆｡ﾟ☁︎｡⋆｡ ﾟ☾ ﾟ｡ Vee,,,,,,False
7339681982806232362,2024-02-25T18:15:07,15.0,US,,28800.0,134.0,115.0,282800.0,Not any more 😂🧡7️⃣,False,,tour_1,TOUR 1,,,,,,False
7331551620490186015,2024-02-03T20:25:20,22.0,US,"made for me muni long, made for me, muni long, Singing Videos, cover songs, Music Covers, Muni Long Videos, twins, made for me muni long remix, twin where have you been by muni long",71700.0,765.0,428.0,532700.0,Replying to @inyolandasworld since they deleted the actual sound 🤣🤣#kimp0ssiblez #xyzbca #munilong #madeforme #twin #viral #originalsound #jodapparel #viralvideo #comdey #fypシ #fyp ,False,,kimp0ssiblez,Kim💟,,,,,,False
7339217702893931781,2024-02-24T12:13:05,15.0,NG,,3336.0,23.0,83.0,20300.0,Mr stingy for a reason not Mr beast #ramadan #relatable ,False,,orangessheep,MR STINGY😍,,,,,,False
7336406541228150021,2024-02-16T22:24:21,595.0,GH,,393.0,0.0,0.0,11500.0,#kofiquan #kofiquannews #kofiquanmusic #quanmusic🎶 #quanmusic #fyp #trend ,False,,kofiquanmusic,Kofi Quan Music,,,,,,False
7337437263963491630,2024-02-19T17:04:26,10.0,US,"NBA Draft, NBA Basketball Draft, Basketball NBA, nba, nba 2k24, NBA Ball, nba draft lottery, nba draft combine, Draft Nba 2023, Bronny James Nba Draft",57800.0,2914.0,540.0,415100.0,#fyp #nba #forypu #nbadraft #funny ,False,,thejernigantwins,The Jernigan Twins,,,,,,False
7336375097470569760,2024-02-16T20:22:40,15.0,GB,"valentine's day, me on valentine's day, valentines dress, valentines day dinner, in honor of valentine's day, valentines outfit, private valentine",6082.0,34.0,21.0,47200.0,Protecting our peace by all costs this year 😂,False,,thee.dani,dani 🖤,,,,,,False
7338100987040681258,2024-02-21T12:00:03,5.0,US,How Much Does A Coffin Weigh,1460.0,1.0,59.0,11700.0,Who am i ,False,,divine_bantu,Eve Of Destruction🌘,,,,,,False
7339999682204060970,2024-02-26T14:47:47,6.0,US,,499.0,4.0,1.0,3089.0,She know she look beautiful #africantiktok#nigeriatiktok ,False,,itsmaxx_1,Max,,,,,,False
7327329873834593541,2024-01-23T11:22:14,0.0,GB,,2878.0,2.0,25.0,11900.0,#christiantiktok #thankful ,False,,foreign.uk,F✰reign.Uk☔️,,,,,,False
7335499388296465696,2024-02-14T11:44:11,19.0,GB,,7208.0,43.0,142.0,81300.0,Me and edo music 🤝🏾  #fypシ゚viral #_iambigsteph_ #zyxcba #naijatiktok #fyp #viral #now #blowthisup ,False,,_iambigsteph_,IAMBIGSTEPH,,,,,,False
7337855282166435115,2024-02-20T20:06:35,14.0,US,"Driving, car driving, driving in snow, Learning How To Drive, Rick Ross, Bentley Bentayga",48100.0,1991.0,215.0,251600.0,Facts doing 120 in dis bitch im trynna blow da motor🤣🤣🤣👌#fypシ #tia #live #livenow #tiakemp #tiaa #viral #foryoupage #explore #rickross #funny ,False,,messy_one123,messy_one123,,,,,,False
7339983501879512352,2024-02-26T13:44:49,10.0,GB,"Pisces Tiktok, Pisces Bracelet, Pisces Spills The Tea, Pisces Full Moon 2023, Pisces Full Moon August 2023",8192.0,61.0,70.0,35900.0,pisces season🙈💞,False,,shonaboateng,shonaboateng,,,,,,False
7339722923562798379,2024-02-25T20:53:49,10.0,US,"Santina, you have been promoted, you are now my elite employee, Tiktok, Vacation TikTok, elite employee, dr miami santina, dr miami you not even the frat, dr miami, dr miami think ur the shi",551400.0,258.0,449.0,3200000.0,Im scared,False,,therealdrmiami,Dr. Miami,,,,,,True
7336265223269010693,2024-02-16T13:15:56,18.0,MA,"learn languages, Languages I Can Speak, Learning A New Language, South Sudanese, foreign language, I Speak My Language, Mind Your Language, Speaking Different Languages, You Gotta Speak Their Language, Language Quiz",2058.0,28.0,354.0,16400.0,Learn your languages lieltokni dial 😂 #southsudanesetiktokers🇸🇸🇸🇸🇸🇸 #bolbrownbol #sundaybiel #fyp #viral #nuer ,False,,sundaybiel1,sundaybiel,,,,,,False
7338874219347856672,2024-02-23T14:00:25,9.0,FR,"Mood Lighting, mood at work, Friday Mood",27400.0,87.0,165.0,374900.0,Ig : darling_hamilton,False,,darling_hamilton,Darling💋🫵🏾,,,,,,False
7333497636583902470,2024-02-09T02:16:20,25.0,BR,,249000.0,1744.0,990.0,1700000.0,Lkkkkk,False,,africanique,africanique,,,,,,False
7339132698876792097,2024-02-24T06:43:17,40.0,GB,"twins, Twins Of TikTok, Two Twins, Identical Twins, Me And My Twin Be Vibing, With My Twin We Be Vibing",1299.0,3.0,43.0,9210.0,Tag your twin you’re doing this with Dc Us #amapiano #omahlay #twins #dance #emichael_ ,False,,e.michael_,Michael,,,,,,False
7340009849385798958,2024-02-26T15:27:10,0.0,US,"Wisdom Kaye, the last airbender, Avatar, Outfits Inspired By Characters, Avatar The Last Airbender Cosplay, avatar costume, Princess Yue - Avatar, high fashion, fashion, Fashion Outfits",385100.0,3582.0,2998.0,1500000.0,HIGH FASHION AVATAR THE LAST AIRBENDER. All 16* characters styled. ,False,,wisdm8,Wisdom Kaye,,,,,,True
7338368392346307873,2024-02-22T05:17:23,0.0,GB,,1055.0,0.0,4.0,13300.0,#controlla #popcaan #beenieman #drake ,False,,ontherunpc,V & F,,,,,,False
7335156200583023905,2024-02-13T13:32:27,59.0,GB,Ghana Music,1141.0,18.0,46.0,9068.0,#ghanatiktok🇬🇭 #fyp #kwamzoriginal ,False,,kwamzoriginal,Kwamz Original,,,,,,False
7338340436240616710,2024-02-22T03:28:51,29.0,AR,"obsessed mariah carey, why you so obsessed, mariah carey, obsessed with me, eminem mariah carey, mariah carey and eminem, why you so obsessed with me, obsessed lyrics, obsessed dance, Mariah Carey Songs",773500.0,6711.0,2396.0,3300000.0,Why I'm so obsessed with...? #mariahcarey #obsessed ,False,,mcarey.com,𝐆𝐨𝐝𝐝𝐫𝐞𝐚𝐦 𝐂𝐚𝐫𝐞𝐲,,,,,,False
7333618266436406561,2024-02-09T10:04:30,78.0,GB,,29900.0,199.0,192.0,251500.0,"all sh1ts & giggles until someone giggles & sh1ts (out a tapeworm) Sources: The Ugly Girl Papers: SD Powers (1874) Atlas Obscura: The Horrifying Legacy of the Victorian Tapeworm Diet History Extra: Tapeworms, arsenic and magic soap: fact-checking history’s weirdest fad diets and weight-loss gimmicks #history #historyfacts #victorian #learnontiktok #learn ",False,,thehistorygossip,The History Gossip,,,,,,False
7339579159389162757,2024-02-25T11:35:42,0.0,ZA,,6251.0,25.0,28.0,59100.0,La Mezcla #sama28 #michaelcleis #totolamomposina #fyp #fypシ #edit #viral #housemusic #tiktoksouthafrica #songoftheday_SA #southafrica ,False,,songs.of.the.day_sa,Songs.Of.The.Day_SA🇿🇦,,,,,,False
7334764832584912161,2024-02-12T12:13:43,23.0,CI,,140600.0,229.0,393.0,1700000.0,Ambiance pour la victoire de la 🇨🇮,False,,anouk.grm,ANOUK 🫦,,,,,,False
7332298353738321194,2024-02-05T20:42:53,100.0,US,"Busta Rhymes, busta rhymes and scar lip, Coco Jones Busta Rhymes, Busta Rhymes Fast Rap, Busta Rhymes Michael Myers, Chico Bean Busta Rhymes, Busta Rhymes Bet Awards, Busta Rhymes Touch It Chico, Scar Lip",6292.0,31.0,156.0,140100.0,I love they relationship #FYP #FUP,False,,scar_lip,Scar_lip,,,,,,True
7339995233406569761,2024-02-26T14:30:20,0.0,BE,"Fashion Inspo, Fashion Clothes, Clothes, fashion, Clothing Inspo, Corset Outfits, Clothing Outfit Ideas, outfit inspiration, Street Wear Outfit Ideas, Streetwear Clothing",46800.0,67.0,155.0,194400.0,#clothes #streetwear #fashioninspo #tiktok #fashion #style #closet #foryou #fashion #outfitideas #style #fashioninspiration #fashiontrends #fyp #fo,False,,ai.amy,Ai amy,,,,,,False
7338822746736020768,2024-02-23T10:40:32,9.0,GB,"if something is small its itsy bitsy, Fish, Common Sense Question Test, if something is small, friends bloopers, Fish Head, I Told My Friends To Sing This, Friends Scenes, if something is small original video, if something is smaller nigerian students",74300.0,1898.0,3483.0,338700.0,Tag your senseless friends😂😂 @Mercy🦄 @Queen Prekiesiah👑👑 my favourite fish brains😂😂😭 #its_seun_ ,False,,its_seun_,Seun🌸🎀,,,,,,False
7336308548474850592,2024-02-16T16:04:32,13.0,GB,,1470.0,10.0,4.0,10900.0,calls for thanksgiving,False,,deborawrrr,DEBBIE N ᥫ᭡,,,,,,False
7339126709955874050,2024-02-24T06:20:03,11.0,AU,"Pick Which One, Choose One",371900.0,2382.0,530.0,1600000.0,Which one you picking 😏,False,,melbcarspotter,.,,,,,,False
7339103409406004485,2024-02-24T04:49:34,35.0,NG,,5091.0,23.0,90.0,60300.0,Hausa female rappers #foryou #fypシ゚viral #explorer #roxiejoshuajohn #fypシ #funny #trending ,False,,roxiejoshuajohn,Blackroxie_,,,,,,False
7337101543281282336,2024-02-18T19:21:33,15.0,GB,"beyonce dc, Mulheres Dançando, check on it beyonce, diva choreography beyonce, I Look Like Beyonce, check up on it tutorial",64400.0,354.0,89.0,435000.0,Beyonce moment dc @layla marie <3 ,False,,jayacody,Jaya,,,,,,False
7339334945774521632,2024-02-24T19:48:13,19.0,GB,"Turks And Caicos, turks and caicos islands, Island Life, Life, Visiting Turks and Caicos Islands, turks and caicos golloria, turks caicos rod wave, Turks and Caicos Islands Tour, turks and caicos tarte, Best Beaches Turks And Caicos",194400.0,790.0,390.0,2200000.0,Turks and Caicos 🏝️,False,,ashadbain,Wavy Shad🏝🌊,,,,,,False
7337266783147101446,2024-02-19T06:02:34,7.0,NG,,19100.0,250.0,143.0,94400.0,They’ll cook up any reason for you to transfer 😭 #fyp #relatable #police #nigeria #damolaa__ ,False,,damolaa__,Dammy,,,,,,False
7339230788417883424,2024-02-24T13:03:56,64.0,GB,"nurse sandy, Pregnant of TikTok, labour and delivery, Natural Labor, pregnant life, Labor Signs, Baby Delivery, pregnancy journey, bathing while pregnant, 19 Weeks Pregnant",19700.0,147.0,619.0,1000000.0,#labour #fypシ゚viral #labour #babyheartbeat #heartbeat #pregnancy #blowthisup #relatable #God ,False,,that_theatre_nursebackup,Nurse sandy 🇳🇬 🇬🇧,,,,,,False
7336332678817533216,2024-02-16T17:37:49,13.0,GB,"mob ties amapiano, Piano",121900.0,1526.0,598.0,636100.0,It really be like that 😭 #fyp #amapiano @WOZA ,False,,linakal6,.,,,,,,False
7339257020706622766,2024-02-24T14:46:03,6.0,US,"Success, barbie red carpet, Success Motivation, relatable pain",81100.0,1245.0,714.0,407500.0,literally a free power up for me,False,,u.the.verse,utheverse,,,,,,False
